customer_id,order_date,order_value
CUST-0027266,2025-04-18,784.01
CUST-0027266,2025-06-13,1813.86
CUST-0027266,2025-06-14,836.39
CUST-0027266,2025-07-22,1583.38
CUST-0027266,2025-07-23,1296.96
CUST-0027272,2025-09-03,1063.16
CUST-0027272,2025-09-28,1477.48
CUST-0027272,2025-10-01,1414.25
CUST-0027277,2025-04-15,2357.87
CUST-0027277,2025-05-01,1686.87
CUST-0027329,2025-05-16,1374.69
CUST-0027329,2025-05-28,1491.03
CUST-0027331,2025-03-15,1677.3
CUST-0027331,2025-04-15,1258.31
CUST-0027347,2025-09-11,1383.17
CUST-0027347,2025-10-04,1520.54
CUST-0027347,2025-12-09,1879.61
CUST-0027347,2026-01-06,950.98
CUST-0027347,2026-01-08,1924.77
CUST-0027361,2026-01-08,1944.05
CUST-0027383,2025-05-19,1385.96
CUST-0027383,2025-07-11,1268.34
CUST-0027412,2025-11-24,586.27
CUST-0027413,2025-08-31,1682.03
CUST-0027413,2025-09-18,2689.07
CUST-0027413,2025-10-31,1074.84
CUST-0027413,2025-11-10,1389.61
CUST-0027436,2025-07-23,1924.83
CUST-0027436,2025-08-03,1233.81
CUST-0027436,2025-08-07,1051.86
CUST-0027436,2025-09-06,655.49
CUST-0027480,2026-01-24,1322.7
CUST-0027486,2025-09-08,952.91
CUST-0027486,2025-11-11,1311.85
CUST-0027486,2025-11-13,1131.28
CUST-0027486,2025-12-27,1056.93
CUST-0027541,2025-05-10,1424.63
CUST-0027541,2025-05-17,1600.83
CUST-0027541,2025-05-19,1306.81
CUST-0027551,2025-08-19,1135.59
CUST-0027551,2025-09-14,1373.86
CUST-0027551,2025-11-06,1255.46
CUST-0027551,2025-12-02,1397.76
CUST-0027582,2026-01-06,969.54
CUST-0027582,2026-02-04,2244.73
CUST-0027582,2026-02-09,1092.75
CUST-0027589,2025-02-04,1529.29
CUST-0027589,2025-02-11,829.06
CUST-0027589,2025-04-14,1561.67
CUST-0027589,2025-05-11,1351.38
CUST-0027591,2025-05-28,1942.66
CUST-0027591,2025-06-07,1261.55
CUST-0027591,2025-07-27,1734.15
CUST-0027623,2025-10-19,2248.73
CUST-0027623,2025-11-09,1365.35
CUST-0027624,2025-02-20,2437.53
CUST-0027624,2025-03-09,2513.05
CUST-0027662,2025-08-24,1475.88
CUST-0027662,2025-10-07,1654.06
CUST-0027671,2025-01-27,2125.73
CUST-0027671,2025-02-10,1802.42
CUST-0027675,2025-06-02,2556.55
CUST-0027675,2025-08-04,2076.4
CUST-0027691,2025-07-14,2037.53
CUST-0027713,2025-07-01,2272.85
CUST-0027713,2025-07-08,1331.98
CUST-0027713,2025-09-18,1411.44
CUST-0027754,2025-10-21,2419.9
CUST-0027754,2025-11-11,2013.96
CUST-0027754,2025-12-22,1970.15
CUST-0027754,2026-02-25,2572.93
CUST-0027765,2025-10-16,150.0
CUST-0027765,2025-12-10,1871.98
CUST-0027765,2026-01-20,1615.69
CUST-0027784,2025-09-29,249.5
CUST-0027784,2025-10-31,2967.57
CUST-0027801,2026-02-13,1992.49
CUST-0027827,2025-04-01,698.98
CUST-0027827,2025-05-31,1853.16
CUST-0027827,2025-06-28,1112.84
CUST-0027840,2025-08-18,1281.82
CUST-0027840,2025-10-08,1247.49
CUST-0027840,2025-11-09,1952.36
CUST-0027840,2025-11-27,750.56
CUST-0027840,2026-01-11,1221.9
CUST-0027866,2025-12-07,1836.29
CUST-0027866,2026-02-07,1354.21
CUST-0027875,2025-12-08,728.74
CUST-0027875,2025-12-23,2342.82
CUST-0027939,2025-06-24,398.79
CUST-0027939,2025-07-17,970.31
CUST-0027939,2025-09-02,1268.14
CUST-0027952,2025-11-06,1546.61
CUST-0027952,2025-12-17,1584.95
CUST-0027952,2026-02-04,1504.53
CUST-0027985,2025-06-11,1928.17
CUST-0027985,2025-08-20,458.81
CUST-0027985,2025-09-05,2675.67
CUST-0027992,2025-10-16,2216.22
CUST-0027992,2025-10-17,1526.48
CUST-0028009,2025-01-12,1321.44
CUST-0028009,2025-03-21,1576.78
CUST-0028009,2025-05-16,1448.78
CUST-0028025,2025-07-06,1615.5
CUST-0028025,2025-07-15,1664.46
CUST-0028026,2025-06-18,1315.26
CUST-0028026,2025-06-26,2551.34
CUST-0028026,2025-08-22,1621.54
CUST-0028026,2025-09-11,1007.61
CUST-0028026,2025-09-12,1392.46
CUST-0028030,2025-04-18,896.69
CUST-0028030,2025-05-22,2566.06
CUST-0028033,2025-02-16,2448.64
CUST-0028033,2025-02-27,1317.85
CUST-0028033,2025-04-24,1856.46
CUST-0028033,2025-06-19,150.0
CUST-0028044,2025-03-13,1644.3
CUST-0028044,2025-04-12,827.4
CUST-0028044,2025-04-24,910.65
CUST-0028044,2025-06-16,1502.45
CUST-0028044,2025-06-30,1018.36
CUST-0028044,2025-08-05,1248.38
CUST-0028056,2025-06-21,1353.52
CUST-0028056,2025-07-31,1300.76
CUST-0028056,2025-09-30,3517.43
CUST-0028056,2025-11-06,1906.78
CUST-0028057,2025-05-18,1986.12
CUST-0028057,2025-06-04,1147.04
CUST-0028057,2025-07-10,2124.1
CUST-0028057,2025-07-18,1066.96
CUST-0028063,2025-07-17,1520.47
CUST-0028064,2025-12-21,2243.67
CUST-0028064,2026-01-21,1313.75
CUST-0028071,2025-03-20,451.25
CUST-0028071,2025-05-05,1491.12
CUST-0028071,2025-07-15,592.11
CUST-0028071,2025-09-15,1339.27
CUST-0028071,2025-10-01,1472.17
CUST-0028134,2025-06-05,1810.72
CUST-0028152,2025-10-22,1780.76
CUST-0028152,2025-12-21,1625.59
CUST-0028184,2025-07-09,1719.26
CUST-0028184,2025-08-19,543.47
CUST-0028184,2025-08-29,789.15
CUST-0028195,2025-09-11,1897.14
CUST-0028195,2025-10-01,2210.69
CUST-0028195,2025-10-16,468.25
CUST-0028195,2025-11-10,2116.12
CUST-0028195,2025-11-13,813.68
CUST-0028197,2025-12-21,1290.49
CUST-0028207,2025-03-19,1907.69
CUST-0028207,2025-04-12,1363.4
CUST-0028248,2025-10-30,1097.68
CUST-0028248,2026-01-02,883.98
CUST-0028248,2026-02-08,1463.72
CUST-0028248,2026-02-18,758.36
CUST-0028248,2026-02-21,2181.42
CUST-0028259,2025-03-27,829.3
CUST-0028259,2025-04-02,1112.47
CUST-0028259,2025-06-04,2555.39
CUST-0028261,2025-09-01,401.41
CUST-0028261,2025-09-21,740.75
CUST-0028262,2025-06-06,982.18
CUST-0028262,2025-06-26,1866.36
CUST-0028262,2025-07-30,383.84
CUST-0028275,2025-02-23,985.78
CUST-0028275,2025-04-16,1682.08
CUST-0028275,2025-05-17,1367.04
CUST-0028284,2025-12-31,635.87
CUST-0028284,2026-02-02,1926.24
CUST-0028293,2025-08-01,872.67
CUST-0028293,2025-08-08,960.74
CUST-0028293,2025-08-17,421.06
CUST-0028299,2025-08-24,583.11
CUST-0028299,2025-10-20,1319.38
CUST-0028299,2025-11-13,2191.49
CUST-0028299,2025-12-24,1141.03
CUST-0028299,2026-01-08,2412.81
CUST-0028306,2025-06-22,150.0
CUST-0028313,2025-08-05,2265.53
CUST-0028313,2025-08-29,2248.41
CUST-0028313,2025-09-21,573.2
CUST-0028313,2025-10-16,1670.84
CUST-0028357,2025-06-14,2109.21
CUST-0028357,2025-07-09,1683.96
CUST-0028357,2025-07-22,1403.96
CUST-0028366,2025-11-10,1917.9
CUST-0028366,2025-11-22,280.62
CUST-0028366,2026-01-30,2234.45
CUST-0028366,2026-03-01,756.19
CUST-0028382,2025-07-25,1925.14
CUST-0028382,2025-08-06,2006.12
CUST-0028382,2025-09-13,1800.29
CUST-0028382,2025-11-24,1730.99
CUST-0028382,2025-12-09,1652.4
CUST-0028396,2025-02-25,1909.97
CUST-0028396,2025-03-16,781.74
CUST-0028403,2025-05-29,1812.6
CUST-0028403,2025-07-14,1156.84
CUST-0028447,2025-09-30,1756.43
CUST-0028447,2025-10-30,1442.48
CUST-0028447,2025-12-02,2680.98
CUST-0028447,2026-01-27,1637.63
CUST-0028497,2025-06-04,1197.87
CUST-0028497,2025-07-26,1490.82
CUST-0028497,2025-09-19,969.73
CUST-0028497,2025-09-23,1457.82
CUST-0028497,2025-10-21,1072.1
CUST-0028506,2025-06-07,1571.28
CUST-0028506,2025-06-29,1904.46
CUST-0028506,2025-07-01,1585.44
CUST-0028506,2025-07-12,1052.88
CUST-0028506,2025-07-19,1590.53
CUST-0028522,2025-09-26,1169.83
CUST-0028534,2025-11-03,1763.7
CUST-0028534,2025-12-05,1427.19
CUST-0028534,2026-02-14,837.57
CUST-0028538,2025-10-19,1563.06
CUST-0028538,2025-12-16,2029.27
CUST-0028538,2026-02-02,2013.04
CUST-0028547,2025-02-26,1160.21
CUST-0028547,2025-05-04,591.31
CUST-0028562,2026-01-08,1161.67
CUST-0028562,2026-01-27,1526.73
CUST-0028576,2025-10-13,1868.99
CUST-0028582,2026-01-07,1042.32
CUST-0028582,2026-02-03,846.39
CUST-0028615,2025-05-20,2118.31
CUST-0028615,2025-07-27,1546.14
CUST-0028615,2025-10-06,2518.96
CUST-0028631,2025-02-12,969.4
CUST-0028631,2025-02-25,1671.68
CUST-0028667,2025-04-30,2456.73
CUST-0028667,2025-05-04,1626.16
CUST-0028667,2025-05-14,2440.86
CUST-0028667,2025-07-13,1609.34
CUST-0028702,2025-10-25,1679.9
CUST-0028702,2025-11-13,2378.54
CUST-0028702,2025-12-11,1414.95
CUST-0028702,2026-01-06,1442.0
CUST-0028713,2026-01-09,2126.82
CUST-0028714,2025-05-05,1009.79
CUST-0028714,2025-05-22,1536.8
CUST-0028721,2025-06-12,669.96
CUST-0028721,2025-07-20,2392.36
CUST-0028721,2025-08-05,1335.62
CUST-0028721,2025-09-20,1364.73
CUST-0028730,2025-02-27,1687.98
CUST-0028730,2025-04-18,2862.18
CUST-0028730,2025-05-29,1741.47
CUST-0028730,2025-07-05,1813.53
CUST-0028752,2025-08-16,1677.57
CUST-0028752,2025-08-24,1990.87
CUST-0028782,2025-03-28,2898.71
CUST-0028782,2025-04-29,1446.92
CUST-0028782,2025-07-08,1010.33
CUST-0028782,2025-08-20,2076.9
CUST-0028782,2025-10-15,739.6
CUST-0028794,2025-09-16,1073.86
CUST-0028794,2025-10-07,2016.83
CUST-0028794,2025-12-14,1919.29
CUST-0028794,2026-01-11,449.24
CUST-0028794,2026-02-14,1482.57
CUST-0028805,2025-10-02,1378.45
CUST-0028805,2025-11-02,961.25
CUST-0028810,2025-12-30,1798.99
CUST-0028810,2026-02-13,1272.28
CUST-0028825,2025-12-31,2171.75
CUST-0028825,2026-01-15,1687.15
CUST-0028880,2025-09-04,1988.54
CUST-0028880,2025-09-23,1830.88
CUST-0028880,2025-11-06,789.71
CUST-0028880,2026-01-04,2742.1
CUST-0028881,2025-10-15,1433.06
CUST-0028881,2025-12-08,665.37
CUST-0028881,2025-12-17,2214.35
CUST-0028940,2025-10-23,1924.71
CUST-0028940,2025-11-03,1651.68
CUST-0028940,2025-11-06,654.87
CUST-0028940,2025-11-14,2372.09
CUST-0028940,2025-12-28,1182.42
CUST-0028951,2025-12-20,1489.67
CUST-0028951,2026-02-02,1149.89
CUST-0028951,2026-02-24,706.12
CUST-0028981,2025-07-17,1769.44
CUST-0028981,2025-07-21,494.41
CUST-0028981,2025-08-16,1187.87
CUST-0028981,2025-10-22,1213.44
CUST-0028994,2025-05-25,1798.29
CUST-0028994,2025-07-23,1299.33
CUST-0029046,2026-02-08,1828.24
CUST-0029048,2026-01-12,1214.1
CUST-0029048,2026-01-25,1883.92
CUST-0029064,2025-02-22,1520.45
CUST-0029064,2025-03-07,1196.88
CUST-0029064,2025-05-04,1000.81
CUST-0029064,2025-06-14,1096.42
CUST-0029098,2025-11-07,1134.5
CUST-0029098,2025-12-06,2273.13
CUST-0029098,2026-02-17,1332.48
CUST-0029101,2025-03-31,1205.14
CUST-0029101,2025-05-29,1015.05
CUST-0029117,2025-10-19,874.63
CUST-0029117,2025-11-01,799.29
CUST-0029117,2025-12-23,231.54
CUST-0029117,2026-01-22,1093.15
CUST-0029119,2025-05-11,747.6
CUST-0029119,2025-06-27,1900.79
CUST-0029119,2025-08-31,885.43
CUST-0029119,2025-10-03,579.96
CUST-0029139,2025-05-19,1208.7
CUST-0029139,2025-05-27,2669.73
CUST-0029148,2025-02-25,150.0
CUST-0029148,2025-04-04,1540.79
CUST-0029148,2025-04-21,1771.53
CUST-0029216,2025-01-31,1311.62
CUST-0029216,2025-03-07,979.51
CUST-0029237,2025-06-08,2147.16
CUST-0029297,2025-04-11,1693.1
CUST-0029297,2025-04-12,2269.17
CUST-0029297,2025-05-22,743.24
CUST-0029297,2025-06-28,728.42
CUST-0029297,2025-07-09,2466.7
CUST-0029297,2025-08-27,150.0
CUST-0029319,2025-04-17,362.37
CUST-0029319,2025-06-04,438.08
CUST-0029331,2026-02-13,1694.81
CUST-0029343,2025-02-18,815.65
CUST-0029343,2025-04-09,1989.83
CUST-0029343,2025-05-20,2217.04
CUST-0029343,2025-06-19,2410.1
CUST-0029343,2025-06-24,1609.08
CUST-0029343,2025-07-16,1593.81
CUST-0029435,2025-08-28,1151.09
CUST-0029435,2025-09-18,2172.85
CUST-0029435,2025-10-18,1061.58
CUST-0029435,2025-11-24,1181.46
CUST-0029435,2026-01-05,550.03
CUST-0029468,2025-03-31,1875.62
CUST-0029468,2025-06-09,1452.86
CUST-0029468,2025-06-13,1683.93
CUST-0029468,2025-08-06,907.95
CUST-0029468,2025-10-09,1460.06
CUST-0029468,2025-10-27,1074.16
CUST-0029477,2025-12-11,1653.61
CUST-0029477,2026-01-26,925.12
CUST-0029480,2025-04-24,1675.06
CUST-0029480,2025-06-25,1820.6
CUST-0029480,2025-07-25,642.31
CUST-0029493,2025-12-24,1875.9
CUST-0029493,2026-02-18,825.33
CUST-0029518,2026-01-16,2015.53
CUST-0029550,2025-02-07,1277.98
CUST-0029550,2025-03-28,1981.61
CUST-0029550,2025-06-08,1267.83
CUST-0029550,2025-07-12,1568.77
CUST-0029550,2025-09-05,1960.2
CUST-0029560,2025-12-21,1152.56
CUST-0029560,2026-01-26,1337.29
CUST-0029576,2025-12-30,1395.37
CUST-0029576,2026-01-04,1276.77
CUST-0029576,2026-02-06,1448.84
CUST-0029582,2025-03-11,1420.95
CUST-0029640,2025-07-01,150.0
CUST-0029640,2025-09-13,701.76
CUST-0029640,2025-11-01,1265.44
CUST-0029640,2025-11-30,1260.26
CUST-0029650,2025-04-21,711.56
CUST-0029650,2025-05-30,729.47
CUST-0029654,2026-01-29,2491.16
CUST-0029687,2026-01-04,1614.44
CUST-0029720,2025-10-04,1017.88
CUST-0029720,2025-11-13,942.26
CUST-0029720,2026-01-15,1473.56
CUST-0029752,2025-03-09,2330.68
CUST-0029752,2025-05-19,1933.1
CUST-0029752,2025-05-24,1049.35
CUST-0029752,2025-06-21,1574.4
CUST-0029830,2025-07-01,1098.94
CUST-0029830,2025-09-06,1359.25
CUST-0029830,2025-09-10,1479.71
CUST-0029836,2025-09-11,213.52
CUST-0029836,2025-10-21,1255.09
CUST-0029892,2025-06-03,1092.7
CUST-0029892,2025-07-19,1861.61
CUST-0029892,2025-08-24,1280.64
CUST-0029945,2025-11-24,455.0
CUST-0029945,2026-01-15,1264.21
CUST-0029948,2025-07-04,2157.58
CUST-0029948,2025-08-21,1178.9
CUST-0029948,2025-10-13,2110.65
CUST-0029970,2025-09-10,1430.41
CUST-0029970,2025-11-06,1010.71
CUST-0029991,2025-06-24,1647.38
CUST-0029991,2025-08-18,2536.94
CUST-0029991,2025-09-17,295.25
CUST-0029991,2025-10-30,1141.31
CUST-0029991,2025-11-20,1348.95
CUST-0029992,2025-01-22,2326.27
CUST-0029992,2025-04-04,678.76
CUST-0029992,2025-05-16,1093.33
CUST-0030013,2025-02-20,1294.49
CUST-0030013,2025-03-21,1631.95
CUST-0030021,2025-06-22,194.66
CUST-0030021,2025-08-09,806.88
CUST-0030034,2025-07-15,1727.32
CUST-0030034,2025-09-18,764.72
CUST-0030034,2025-09-24,331.74
CUST-0030034,2025-10-24,3244.7
CUST-0030049,2025-03-31,1734.75
CUST-0030049,2025-05-12,1103.68
CUST-0030049,2025-07-13,1271.45
CUST-0030068,2025-12-18,1285.86
CUST-0030068,2026-02-07,1713.44
CUST-0030098,2026-01-10,1569.94
CUST-0030098,2026-02-17,1711.4
CUST-0030113,2025-02-10,1408.1
CUST-0030113,2025-03-09,1706.93
CUST-0030113,2025-03-31,1412.82
CUST-0030120,2025-09-06,1940.35
CUST-0030120,2025-11-18,1337.1
CUST-0030139,2025-05-01,1608.44
CUST-0030139,2025-06-19,1013.03
CUST-0030139,2025-07-05,726.59
CUST-0030139,2025-07-17,1854.07
CUST-0030154,2025-09-13,1582.34
CUST-0030154,2025-09-18,580.13
CUST-0030154,2025-10-20,1521.11
CUST-0030154,2025-12-01,1321.16
CUST-0030164,2025-10-15,2301.17
CUST-0030164,2025-11-09,1580.13
CUST-0030164,2025-12-04,1247.55
CUST-0030164,2025-12-06,2402.96
CUST-0030178,2025-10-11,1408.47
CUST-0030178,2025-11-14,927.14
CUST-0030178,2025-11-19,2140.73
CUST-0030178,2025-12-23,2476.57
CUST-0030178,2026-01-27,150.0
CUST-0030184,2025-11-16,1506.97
CUST-0030184,2025-11-21,1906.63
CUST-0030184,2026-01-11,1195.19
CUST-0030187,2025-04-26,275.45
CUST-0030187,2025-05-02,621.41
CUST-0030187,2025-05-26,1369.52
CUST-0030187,2025-06-28,2308.63
CUST-0030187,2025-08-02,1482.33
CUST-0030240,2025-08-03,2081.05
CUST-0030240,2025-09-16,1701.23
CUST-0030240,2025-10-15,2056.69
CUST-0030240,2025-12-21,1407.91
CUST-0030240,2026-01-02,771.25
CUST-0030244,2025-05-18,1990.26
CUST-0030244,2025-05-22,1812.13
CUST-0030244,2025-05-26,1461.55
CUST-0030244,2025-07-17,2733.63
CUST-0030244,2025-08-25,2706.74
CUST-0030244,2025-09-03,2075.48
CUST-0030263,2026-02-11,866.12
CUST-0030263,2026-02-26,2314.17
CUST-0030301,2025-06-02,2740.58
CUST-0030301,2025-07-31,1233.54
CUST-0030302,2026-01-31,1906.0
CUST-0030362,2025-12-07,1572.13
CUST-0030362,2026-01-07,1918.44
CUST-0030362,2026-02-19,1719.48
CUST-0030374,2025-12-30,2048.97
CUST-0030387,2025-02-21,849.59
CUST-0030387,2025-03-12,1472.94
CUST-0030387,2025-04-11,1856.89
CUST-0030387,2025-05-04,2655.03
CUST-0030389,2025-10-22,1195.58
CUST-0030389,2025-12-19,509.95
CUST-0030389,2026-02-13,1774.25
CUST-0030401,2025-11-10,1131.55
CUST-0030401,2026-01-09,765.94
CUST-0030412,2025-08-27,1559.97
CUST-0030412,2025-11-03,2555.34
CUST-0030412,2025-12-12,1306.6
CUST-0030415,2025-10-12,763.74
CUST-0030415,2025-10-23,2113.23
CUST-0030417,2025-09-30,1579.48
CUST-0030417,2025-11-07,1168.08
CUST-0030417,2025-12-07,1523.74
CUST-0030417,2026-02-02,2204.5
CUST-0030435,2025-08-13,1071.74
CUST-0030435,2025-10-22,3101.11
CUST-0030435,2025-11-08,259.42
CUST-0030436,2025-07-18,1804.35
CUST-0030436,2025-09-20,681.75
CUST-0030444,2025-05-12,1658.35
CUST-0030444,2025-06-02,1662.52
CUST-0030463,2025-06-09,1531.64
CUST-0030463,2025-08-20,2175.28
CUST-0030465,2025-07-09,883.53
CUST-0030465,2025-08-12,2013.67
CUST-0030465,2025-10-20,761.32
CUST-0030484,2025-08-01,1756.23
CUST-0030496,2025-11-01,851.01
CUST-0030496,2025-12-29,1331.49
CUST-0030496,2026-01-03,1541.41
CUST-0030526,2025-02-12,1383.37
CUST-0030526,2025-03-03,1943.87
CUST-0030526,2025-05-04,1471.15
CUST-0030526,2025-07-03,1766.14
CUST-0030530,2025-12-04,1390.58
CUST-0030530,2026-02-10,1268.73
CUST-0030559,2025-08-24,1088.21
CUST-0030559,2025-11-02,2466.48
CUST-0030578,2025-05-24,2743.52
CUST-0030578,2025-07-13,422.62
CUST-0030578,2025-09-25,781.36
CUST-0030578,2025-10-23,2104.79
CUST-0030578,2025-11-04,926.68
CUST-0030629,2025-10-06,759.06
CUST-0030629,2025-12-13,1039.63
CUST-0030635,2026-01-26,705.27
CUST-0030635,2026-01-30,1436.4
CUST-0030635,2026-02-02,991.4
CUST-0030635,2026-02-10,1676.07
CUST-0030643,2025-05-23,1909.7
CUST-0030667,2025-11-11,1030.04
CUST-0030667,2025-11-26,1736.16
CUST-0030667,2026-02-07,2178.14
CUST-0030684,2025-03-01,562.65
CUST-0030684,2025-04-21,2445.16
CUST-0030684,2025-05-08,1468.46
CUST-0030684,2025-07-04,734.46
CUST-0030684,2025-08-13,1970.09
CUST-0030686,2026-01-27,1693.39
CUST-0030686,2026-02-19,2034.77
CUST-0030691,2025-02-28,2025.12
CUST-0030691,2025-03-28,1356.23
CUST-0030691,2025-05-19,293.14
CUST-0030691,2025-07-05,1400.04
CUST-0030691,2025-09-17,1770.73
CUST-0030698,2025-09-11,150.0
CUST-0030698,2025-09-25,673.14
CUST-0030698,2025-11-14,1033.91
CUST-0030698,2025-11-23,2217.92
CUST-0030698,2026-01-10,1642.79
CUST-0030702,2025-09-19,1685.41
CUST-0030702,2025-12-02,1598.3
CUST-0030702,2025-12-18,1170.25
CUST-0030702,2026-02-10,1330.98
CUST-0030738,2025-06-30,1091.06
CUST-0030738,2025-09-12,1533.03
CUST-0030738,2025-10-14,1372.37
CUST-0030755,2025-03-15,1540.73
CUST-0030755,2025-05-11,1371.99
CUST-0030755,2025-06-13,971.86
CUST-0030755,2025-07-01,1469.36
CUST-0030755,2025-09-12,1516.67
CUST-0030756,2025-09-24,1023.84
CUST-0030756,2025-10-31,1253.84
CUST-0030756,2025-12-02,1335.44
CUST-0030756,2025-12-29,2545.72
CUST-0030769,2025-12-02,419.01
CUST-0030769,2026-02-08,1069.23
CUST-0030791,2025-11-06,1431.18
CUST-0030791,2026-01-07,2733.64
CUST-0030798,2025-07-03,1663.16
CUST-0030798,2025-08-08,963.69
CUST-0030798,2025-09-06,964.75
CUST-0030824,2025-04-24,1471.1
CUST-0030824,2025-05-04,1038.69
CUST-0030824,2025-05-21,1611.92
CUST-0030836,2025-11-07,1292.77
CUST-0030836,2026-01-20,538.18
CUST-0030867,2025-02-21,829.15
CUST-0030867,2025-04-20,1791.99
CUST-0030867,2025-06-12,881.8
CUST-0030867,2025-06-16,2599.22
CUST-0030867,2025-08-21,1031.19
CUST-0030880,2025-07-02,1766.65
CUST-0030880,2025-09-12,1130.62
CUST-0030880,2025-09-25,967.51
CUST-0030880,2025-12-06,1068.1
CUST-0030912,2025-04-07,1143.06
CUST-0030912,2025-04-27,650.63
CUST-0030912,2025-05-05,1211.79
CUST-0030912,2025-06-03,1715.34
CUST-0030912,2025-07-09,701.05
CUST-0030912,2025-08-03,813.2
CUST-0030918,2025-11-27,1447.73
CUST-0030918,2026-01-13,2531.1
CUST-0030918,2026-01-28,1002.79
CUST-0030918,2026-02-27,2475.9
CUST-0030919,2025-03-23,1241.08
CUST-0030919,2025-04-21,1747.98
CUST-0030919,2025-05-15,1696.69
CUST-0030926,2025-11-09,1962.96
CUST-0030926,2025-11-14,1748.15
CUST-0030926,2025-11-30,2319.22
CUST-0030926,2025-12-27,1047.25
CUST-0030933,2025-10-30,1724.35
CUST-0030933,2025-12-31,1834.17
CUST-0030933,2026-01-13,1210.73
CUST-0030933,2026-02-18,1108.91
CUST-0030934,2025-11-18,1894.25
CUST-0030934,2025-12-13,592.42
CUST-0030934,2026-01-17,843.72
CUST-0030940,2026-01-24,1512.63
CUST-0030963,2025-05-28,1436.73
CUST-0030979,2026-02-18,1211.31
CUST-0031041,2025-04-14,658.93
CUST-0031041,2025-05-26,1972.17
CUST-0031045,2025-04-12,1726.69
CUST-0031045,2025-06-19,699.64
CUST-0031045,2025-08-16,786.49
CUST-0031045,2025-10-29,825.17
CUST-0031045,2025-12-18,2756.36
CUST-0031045,2026-01-14,1054.81
CUST-0031045,2026-02-17,1302.62
CUST-0031061,2026-02-17,1265.29
CUST-0031066,2025-05-23,2017.43
CUST-0031066,2025-07-07,1263.45
CUST-0031072,2025-04-25,755.07
CUST-0031072,2025-04-29,1963.88
CUST-0031072,2025-05-13,619.08
CUST-0031072,2025-06-14,1334.49
CUST-0031074,2025-08-09,1628.35
CUST-0031074,2025-09-17,2159.19
CUST-0031074,2025-10-12,587.79
CUST-0031074,2025-10-25,1178.29
CUST-0031074,2025-11-22,790.83
CUST-0031088,2025-12-13,2712.84
CUST-0031088,2026-01-03,2537.36
CUST-0031088,2026-02-27,2232.2
CUST-0031117,2025-12-26,1701.37
CUST-0031141,2025-09-03,1689.61
CUST-0031141,2025-09-10,1457.51
CUST-0031141,2025-09-11,650.39
CUST-0031141,2025-10-26,1693.31
CUST-0031141,2025-11-12,1896.59
CUST-0031142,2026-01-27,614.07
CUST-0031185,2026-01-01,1682.25
CUST-0031185,2026-02-11,1217.34
CUST-0031185,2026-02-25,2174.83
CUST-0031192,2025-06-24,659.29
CUST-0031192,2025-08-07,1984.95
CUST-0031192,2025-09-07,353.93
CUST-0031198,2025-04-17,927.75
CUST-0031198,2025-06-20,2006.7
CUST-0031198,2025-07-16,712.55
CUST-0031198,2025-09-20,1130.26
CUST-0031202,2025-05-11,1580.58
CUST-0031202,2025-07-22,586.57
CUST-0031202,2025-09-06,230.3
CUST-0031202,2025-10-26,694.42
CUST-0031202,2025-12-21,961.39
CUST-0031284,2025-07-24,1572.4
CUST-0031284,2025-07-30,2071.23
CUST-0031284,2025-08-24,2420.22
CUST-0031290,2025-03-08,1117.32
CUST-0031290,2025-05-20,2191.65
CUST-0031290,2025-06-29,1709.72
CUST-0031290,2025-07-12,1132.13
CUST-0031290,2025-07-31,1235.09
CUST-0031309,2025-03-18,2284.13
CUST-0031309,2025-05-15,1355.62
CUST-0031309,2025-07-09,506.25
CUST-0031309,2025-09-18,1392.85
CUST-0031309,2025-10-22,805.72
CUST-0031350,2025-03-02,1993.62
CUST-0031378,2025-04-11,2612.61
CUST-0031378,2025-05-26,389.52
CUST-0031378,2025-08-07,3210.23
CUST-0031378,2025-09-03,2341.67
CUST-0031378,2025-10-27,2224.85
CUST-0031409,2025-08-27,1082.24
CUST-0031409,2025-09-07,1376.62
CUST-0031409,2025-11-05,2237.28
CUST-0031409,2025-12-02,949.61
CUST-0031409,2025-12-09,1415.62
CUST-0031409,2025-12-23,1809.72
CUST-0031409,2026-02-07,873.75
CUST-0031467,2025-10-15,1700.4
CUST-0031467,2025-11-10,641.21
CUST-0031467,2025-12-02,1298.86
CUST-0031467,2026-01-05,608.23
CUST-0031468,2025-11-28,1676.77
CUST-0031468,2026-01-16,1774.3
CUST-0031474,2025-04-27,1076.75
CUST-0031474,2025-06-27,1531.96
CUST-0031474,2025-07-24,1290.05
CUST-0031474,2025-08-13,1088.64
CUST-0031487,2025-06-24,1567.99
CUST-0031513,2025-10-02,1971.55
CUST-0031513,2025-10-16,1594.66
CUST-0031513,2025-11-18,1770.02
CUST-0031513,2025-12-28,1818.08
CUST-0031588,2025-11-03,324.14
CUST-0031588,2026-01-10,2072.83
CUST-0031588,2026-01-11,1871.68
CUST-0031591,2026-02-17,1291.02
CUST-0031608,2025-07-15,939.82
CUST-0031608,2025-09-14,2140.43
CUST-0031608,2025-09-30,1156.1
CUST-0031611,2025-11-07,1163.92
CUST-0031611,2025-12-03,2521.14
CUST-0031611,2026-01-01,1717.2
CUST-0031611,2026-01-04,2334.15
CUST-0031611,2026-02-05,2001.15
CUST-0031646,2025-02-07,1233.28
CUST-0031646,2025-02-26,1829.4
CUST-0031646,2025-03-08,2498.85
CUST-0031675,2025-03-12,1580.81
